YearMonth,StockCode,Description,SalesVolume,TotalSales
2011-10,85066,"CREAM SWEETHEART MINI CHEST",58,642.30
2011-10,10080,check,22,0.00
2011-10,22661,"CHARLOTTE BAG DOLLY GIRL DESIGN",20,17.00
2011-10,22748,"POPPY'S PLAYHOUSE KITCHEN",9,18.90
2011-10,22899,"CHILDREN'S APRON DOLLY GIRL ",6,12.60
2011-10,23480,"MINI LIGHTS WOODLAND MUSHROOMS",44,165.00
2011-10,23506,"MINI PLAYING CARDS SPACEBOY ",20,8.40
2011-10,84375,"SET OF 20 KIDS COOKIE CUTTERS",31,75.25
2011-10,22065,"CHRISTMAS PUDDING TRINKET POT ",200,78.00
2011-10,23077,"DOUGHNUT LIP GLOSS ",20,25.00
2011-10,23078,"ICE CREAM PEN LIP GLOSS ",49,61.25
2011-10,23382,"BOX OF 6 CHRISTMAS CAKE DECORATIONS",28,105.00
2011-10,82616B,"FRAPPUCINO SCARF KNITTING KIT",13,17.46
2011-10,82616C,"MIDNIGHT GLAMOUR SCARF KNITTING KIT",12,15.00
2011-10,90058A,"CRYSTAL STUD EARRINGS CLEAR DISPLAY",36,13.68
2011-10,90058B,"CRYSTAL STUD EARRINGS ASSORTED COL ",36,13.68
2011-10,21703,"BAG 125g SWIRLY MARBLES",15,6.30
2011-10,21811,"HANGING HEART WITH BELL",192,74.88
2011-10,21889,"WOODEN BOX OF DOMINOES",42,56.13
2011-10,22460,"EMBOSSED GLASS TEALIGHT HOLDER",18,29.76
2011-10,22588,"CARD HOLDER GINGHAM HEART",7,23.13
2011-10,22991,"GIRAFFE WOODEN RULER",28,58.96
2011-10,23087,"ZINC  HEART T-LIGHT HOLDER",16,20.00
2011-10,23330,"DECORATIVE WICKER HEART MEDIUM",29,36.25
2011-10,23431,"NATURAL HANGING QUILTED HEARTS ",12,9.96
2011-10,23470,"CARD HOLDER LOVE BIRD LARGE ",2,12.50
2011-10,20718,"RED RETROSPOT SHOPPER BAG",34,44.92
2011-10,20961,"STRAWBERRY BATH SPONGE ",6,12.34
2011-10,20963,"APPLE BATH SPONGE",14,19.92
2011-10,20973,"12 PENCIL SMALL TUBE WOODLAND",43,30.95
2011-10,21039,"RED RETROSPOT SHOPPING BAG",2,5.10
2011-10,21155,"RED RETROSPOT PEG BAG",1,2.55
2011-10,21172,"PARTY METAL SIGN ",7,10.15
2011-10,21243,"PINK POLKADOT PLATE ",2,3.38
2011-10,21828,"EIGHT PIECE SNAKE  SET",1,1.25
2011-10,21899,"GARAGE KEY FOB",4,4.56
2011-10,22057,"CERAMIC PLATE STRAWBERRY DESIGN",13,19.37
2011-10,22107,"PIZZA PLATE IN BOX",4,14.08
2011-10,22195,"LARGE HEART MEASURING SPOONS",4,9.88
2011-10,22196,"SMALL HEART MEASURING SPOONS",15,14.31
2011-10,22321,"BIRD DECORATION RED RETROSPOT",4,3.40
2011-10,22322,"BIRD DECORATION GREEN POLKADOT",2,1.70
2011-10,22488,"NATURAL SLATE RECTANGLE CHALKBOARD",6,9.90
2011-10,23002,"TRAVEL CARD WALLET SKULLS",3,1.26
2011-10,23005,"TRAVEL CARD WALLET I LOVE LONDON",1,0.42
2011-10,23080,"RED METAL BOX TOP SECRET",58,442.50
2011-10,23157,"SET OF 6 NATIVITY MAGNETS ",37,79.01
2011-10,23419,"HOME SWEET HOME BOTTLE ",4,8.32
2011-10,85049G,"CHOCOLATE BOX RIBBONS ",3,3.75
2011-10,22079,"RIBBON REEL HEARTS DESIGN ",29,51.13
2011-10,22081,"RIBBON REEL FLORA + FAUNA ",21,36.29
2011-10,22411,"JUMBO SHOPPER VINTAGE RED PAISLEY",25,52.00
2011-10,22557,"PLASTERS IN TIN VINTAGE PAISLEY ",18,29.70
2011-10,22949,"36 DOILIES DOLLY GIRL",12,17.40
2011-10,22974,"CHILDRENS DOLLY GIRL MUG",12,19.80
2011-10,23193,"BUFFALO BILL TREASURE BOOK BOX",8,18.00
2011-10,23194,"GYMKHANA TREASURE BOOK BOX",8,18.00
2011-10,23360,"SET 8 CANDLES VINTAGE DOILY",12,23.40
2011-10,23377,"PACK OF 12 DOLLY GIRL TISSUES",24,9.36
2011-10,23378,"PACK OF 12 50'S CHRISTMAS TISSUES",24,9.36
2011-10,23424,"GINGHAM RECIPE BOOK BOX",8,39.60
2011-10,23511,"EMBROIDERED RIBBON REEL EMILY ",18,37.44
2011-10,23517,"EMBROIDERED RIBBON REEL REBECCA ",7,20.23
2011-10,35970,"ZINC FOLKART SLEIGH BELLS",85,143.65
2011-10,48188,"DOORMAT WELCOME PUPPIES",7,65.29
2011-10,84832,"ZINC WILLIE WINKIE  CANDLE STICK",12,10.20
2011-10,84836,"ZINC METAL HEART DECORATION",15,18.75
2011-10,22089,"PAPER BUNTING VINTAGE PAISLEY",24,0.00
2011-10,22944,"CHRISTMAS METAL POSTCARD WITH BELLS",168,65.52
2011-10,85015,"SET OF 12  VINTAGE POSTCARD SET",24,15.60
2011-10,20727,"LUNCH BAG  BLACK SKULL.",36,59.40
2011-10,20893,"HANGING BAUBLE T-LIGHT HOLDER SMALL",1,2.55
2011-10,20992,"JAZZ HEARTS PURSE NOTEBOOK",180,70.20
2011-10,21591,"COSY HOUR CIGAR BOX MATCHES ",8,10.00
2011-10,21865,"PINK UNION JACK  PASSPORT COVER ",1,2.10
2011-10,21930,"JUMBO STORAGE BAG SKULLS",17,35.36
2011-10,21931,"JUMBO STORAGE BAG SUKI",27,56.16
2011-10,21991,"BOHEMIAN COLLAGE STATIONERY SET",6,13.55
2011-10,21992,"VINTAGE PAISLEY STATIONERY SET",9,20.93
2011-10,22156,"HEART DECORATION WITH PEARLS ",3,2.55
2011-10,22158,"3 HEARTS HANGING DECORATION RUSTIC",13,38.35
2011-10,22186,"RED STAR CARD HOLDER",33,68.19
2011-10,22335,"HEART DECORATION PAINTED ZINC ",2,1.90
2011-10,22386,"JUMBO BAG PINK POLKADOT",18,37.44
2011-10,22422,"TOOTHPASTE TUBE PEN",2,1.90
2011-10,22534,"MAGIC DRAWING SLATE SPACEBOY ",3,1.26
2011-10,22536,"MAGIC DRAWING SLATE PURDEY",5,2.10
2011-10,22545,"MINI JIGSAW BUNNIES",1,0.42
2011-10,22547,"MINI JIGSAW DINOSAUR ",2,0.84
2011-10,22561,"WOODEN SCHOOL COLOURING SET",2,3.30
2011-10,22576,"SWALLOW WOODEN CHRISTMAS DECORATION",1,0.85
2011-10,22596,"CHRISTMAS STAR WISH LIST CHALKBOARD",99,126.17
2011-10,22753,"SMALL YELLOW BABUSHKA NOTEBOOK ",1,0.85
2011-10,22754,"SMALL RED BABUSHKA NOTEBOOK ",13,11.05
2011-10,22755,"SMALL PURPLE BABUSHKA NOTEBOOK ",16,15.16
2011-10,22758,"LARGE PURPLE BABUSHKA NOTEBOOK  ",1,1.25
2011-10,22971,"QUEENS GUARD COFFEE MUG",11,28.05
2011-10,23082,"SET 6 PAPER TABLE LANTERN HEARTS ",26,97.50
2011-10,23309,"SET OF 60 I LOVE LONDON CAKE CASES ",26,15.00
2011-10,23319,"BOX OF 6 MINI 50'S CRACKERS",263,556.47
2011-10,23344,"JUMBO BAG 50'S CHRISTMAS ",64,133.12
2011-10,23345," DOLLY GIRL BEAKER",13,16.25
2011-10,23346,"SPACEBOY BEAKER",13,16.25
2011-10,23347,"I LOVE LONDON BEAKER",1,1.25
2011-10,23483,"HANGING  BUTTERFLY T-LIGHT HOLDER",30,37.50
2011-10,23538,"WALL ART VINTAGE HEART",7,34.65
2011-10,23558,"LANDMARK FRAME LONDON BRIDGE ",1,12.50
2011-10,47503A,"ASS FLORAL PRINT MULTI SCREWDRIVER",14,5.88
2011-10,47504H,"ENGLISH ROSE SPIRIT LEVEL ",15,16.85
2011-10,84519B,"CARROT CHARLIE+LOLA COASTER SET",2,2.50
2011-10,85034B,"3 WHITE CHOC MORRIS BOXED CANDLES",3,10.79
2011-10,85034C,"3 ROSE MORRIS BOXED CANDLES",2,2.50
2011-10,85035C,"ROSE 3 WICK MORRIS BOX CANDLE",27,40.79
2011-10,85036B,"CHOCOLATE 1 WICK MORRIS BOX CANDLE",20,25.00
2011-10,85036C,"ROSE 1 WICK MORRIS BOXED CANDLE",3,3.75
2011-10,85062,"PEARL CRYSTAL PUMPKIN T-LIGHT HLDR",8,14.82
2011-10,85123A,"WHITE HANGING HEART T-LIGHT HOLDER",69,196.43
2011-10,20712,"JUMBO BAG WOODLAND ANIMALS",33,68.64
2011-10,21774,"DECORATIVE CATS BATHROOM BOTTLE",12,15.00
2011-10,23199,"JUMBO BAG APPLES",47,101.86
2011-10,23200,"JUMBO BAG PEARS",26,54.08
2011-10,20719,"WOODLAND CHARLOTTE BAG",25,22.03
2011-10,22554,"PLASTERS IN TIN WOODLAND ANIMALS",42,69.30
2011-10,23293,"SET OF 12 FAIRY CAKE BAKING CASES",113,93.79
2011-10,15030,"FAN BLACK FRAME ",10,2.90
2011-10,15036,"ASSORTED COLOURS SILK FAN",12,9.96
2011-10,15056N,"EDWARDIAN PARASOL NATURAL",9,53.55
2011-10,16008,"SMALL FOLDING SCISSOR(POINTED EDGE)",12,1.44
2011-10,16015,"MEDIUM CHINESE STYLE SCISSOR",10,5.00
2011-10,16225,"RATTLE SNAKE EGGS",15,20.79
2011-10,17003,"BROCADE RING PURSE ",36,14.04
2011-10,17084P,"DRAGONS BLOOD INCENSE",25,5.25
2011-10,20795,"LARGE BLUE PROVENCAL CERAMIC BALL",1,2.10
2011-10,20796,"SMALL BLUE PROVENCAL CERAMIC BALL",4,6.60
2011-10,21167,"WHITE SAGE INCENSE",50,10.50
2011-10,21813,"GARLAND WITH STARS AND BELLS",6,29.70
2011-10,22074,"6 RIBBONS SHIMMERING PINKS ",10,13.70
2011-10,22075,"6 RIBBONS ELEGANT CHRISTMAS ",8,24.68
2011-10,22076,"6 RIBBONS EMPIRE  ",2,3.30
2011-10,22077,"6 RIBBONS RUSTIC CHARM",52,108.10
2011-10,22093,"MOTORING TISSUE BOX",41,15.99
2011-10,22099,"CARAVAN SQUARE TISSUE BOX",6,2.34
2011-10,22439,"6 ROCKET BALLOONS ",15,12.75
2011-10,22440,"BALLOON WATER BOMB PACK OF 35",10,4.20
2011-10,22491,"PACK OF 12 COLOURED PENCILS",12,10.20
2011-10,22587,"FELTCRAFT HAIRBAND RED AND BLUE",48,40.80
2011-10,22638,"SET OF 4 NAPKIN CHARMS CROWNS ",6,15.30
2011-10,22640,"SET OF 4 NAPKIN CHARMS 3 KEYS ",6,15.30
2011-10,23061,"VINTAGE EMBOSSED HEART",6,7.50
2011-10,23128,"FELTCRAFT BOY JEAN-PAUL KIT",7,34.65
2011-10,23162,"REGENCY TEA STRAINER",14,52.50
2011-10,23458,"DOLLY CABINET 3 DRAWERS ",1,14.95
2011-10,23495,"SET OF 3 PANTRY WOODEN SPOONS",12,15.00
2011-10,37327,"ASSTD MULTICOLOUR CIRCLES MUG",16,6.24
2011-10,37413,"ICON MUG REVOLUTIONARY",7,2.73
2011-10,37500,"TEA TIME TEAPOT IN GIFT BOX",4,26.48
2011-10,47503H,"ASS FLORAL PRINT SPIRIT LEVEL ",12,9.48
2011-10,84012,"MAGIC SHEEP WOOL GROWING FROM PAPER",12,10.20
2011-10,85014A,"BLACK/BLUE POLKADOT UMBRELLA",6,42.21
2011-10,85049C,"ROMANTIC PINKS RIBBONS ",2,2.50
2011-10,21914,"BLUE HARMONICA IN BOX ",17,27.30
2011-10,22271,"FELTCRAFT DOLL ROSIE",31,94.29
2011-10,22630,"DOLLY GIRL LUNCH BOX",13,27.53
2011-10,22992,"REVOLVER WOODEN RULER ",37,72.15
2011-10,23290,"SPACEBOY CHILDRENS BOWL",24,30.00
2011-10,23350,"ROLL WRAP VINTAGE SPOT ",29,36.25
2011-10,23367,"SET 12 COLOUR PENCILS SPACEBOY ",20,13.00
2011-10,23368,"SET 12 COLOUR PENCILS DOLLY GIRL ",18,11.70
2011-10,23389,"SPACEBOY MINI BACKPACK",8,33.20
2011-10,23390,"DOLLY GIRL MINI BACKPACK",4,16.60
2011-10,22352,"LUNCH BOX WITH CUTLERY RETROSPOT ",5,12.75
2011-10,22382,"LUNCH BAG SPACEBOY DESIGN ",31,51.15
2011-10,22809,"SET OF 6 T-LIGHTS SANTA",12,41.08
2011-10,23283,"DOORMAT VINTAGE LEAF",6,49.50
2011-10,23340,"VINTAGE CHRISTMAS CAKE FRILL",24,39.60
2011-10,20697,"LITTLE GREEN MONSTER SOFT TOY",1,2.55
2011-10,20698,"LITTLE PINK MONSTER SOFT TOY",1,2.55
2011-10,21841,"BABY MOUSE RED GINGHAM DRESS",1,4.25
2011-10,21906,"PHARMACIE FIRST AID TIN",1,6.75
2011-10,22559,"SEASIDE FLYING DISC",3,4.96
2011-10,22970,"LONDON BUS COFFEE MUG",4,10.20
2011-10,23244,"ROUND STORAGE TIN VINTAGE LEAF",3,8.03
2011-10,23285,"PINK VINTAGE SPOT BEAKER",1,0.85
2011-10,23286,"BLUE VINTAGE SPOT BEAKER",9,7.65
2011-10,23288,"GREEN VINTAGE SPOT BEAKER",1,0.85
2011-10,23307,"SET OF 60 PANTRY DESIGN CAKE CASES ",50,28.20
2011-10,23308,"SET OF 60 VINTAGE LEAF CAKE CASES ",3,2.35
2011-10,23528,"WALL ART SPACEBOY",1,3.75
2011-10,23537,"WALL ART I LOVE LONDON ",1,4.95
2011-10,84968F,"SET OF 16 VINTAGE SKY BLUE CUTLERY",1,12.75
2011-10,15056BL,"EDWARDIAN PARASOL BLACK",9,53.55
2011-10,15056P,"EDWARDIAN PARASOL PINK",4,23.80
2011-10,16156S,"WRAP PINK FAIRY CAKES ",25,10.50
2011-10,20674,"GREEN POLKADOT BOWL",2,3.71
2011-10,20675,"BLUE POLKADOT BOWL",1,1.25
2011-10,20677,"PINK POLKADOT BOWL",1,1.25
2011-10,20679,"EDWARDIAN PARASOL RED",8,47.60
2011-10,20711,"JUMBO BAG TOYS ",11,22.88
2011-10,20713,"JUMBO BAG OWLS",4,10.37
2011-10,20726,"LUNCH BAG WOODLAND",10,16.50
2011-10,20728,"LUNCH BAG CARS BLUE",31,51.15
2011-10,20733,"GOLD MINI TAPE MEASURE ",1,0.85
2011-10,20974,"12 PENCILS SMALL TUBE SKULL",16,10.40
2011-10,20975,"12 PENCILS SMALL TUBE RED RETROSPOT",32,20.80
2011-10,21034,"REX CASH+CARRY JUMBO SHOPPER",15,14.25
2011-10,21136,"PAINTED METAL PEARS ASSORTED",40,67.60
2011-10,21165,"BEWARE OF THE CAT METAL SIGN ",16,27.04
2011-10,21327,"SKULLS WRITING SET ",2,3.30
2011-10,21484,"CHICK GREY HOT WATER BOTTLE",18,76.50
2011-10,21584,"RETROSPOT SMALL TUBE MATCHES",3,4.95
2011-10,21588,"RETROSPOT GIANT TUBE MATCHES",151,320.25
2011-10,21621,"VINTAGE UNION JACK BUNTING",15,127.50
2011-10,21733,"RED HANGING HEART T-LIGHT HOLDER",11,35.29
2011-10,21928,"JUMBO BAG SCANDINAVIAN BLUE PAISLEY",3,6.24
2011-10,21929,"JUMBO BAG PINK VINTAGE PAISLEY",1,2.08
2011-10,22110,"BIRD HOUSE HOT WATER BOTTLE",13,33.15
2011-10,22379,"RECYCLING BAG RETROSPOT ",2,4.20
2011-10,22532,"MAGIC DRAWING SLATE LEAP FROG ",1,0.42
2011-10,22533,"MAGIC DRAWING SLATE BAKE A CAKE ",2,0.84
2011-10,22621,"TRADITIONAL KNITTING NANCY",46,82.46
2011-10,22662,"LUNCH BAG DOLLY GIRL DESIGN",3,4.95
2011-10,22731,"3D CHRISTMAS STAMPS STICKERS ",4,5.00
2011-10,22732,"3D VINTAGE CHRISTMAS STICKERS ",30,43.55
2011-10,22733,"3D TRADITIONAL CHRISTMAS STICKERS",12,23.47
2011-10,22776,"SWEETHEART 3 TIER CAKE STAND ",3,29.85
2011-10,22942,"CHRISTMAS LIGHTS 10 SANTAS ",1,8.50
2011-10,22959,"WRAP CHRISTMAS VILLAGE",75,31.50
2011-10,23241,"TREASURE TIN GYMKHANA DESIGN",3,6.24
2011-10,23242,"TREASURE TIN BUFFALO BILL ",2,4.16
2011-10,23263,"SET OF 3 WOODEN HEART DECORATIONS",150,181.86
2011-10,23264,"SET OF 3 WOODEN SLEIGH DECORATIONS",43,57.38
2011-10,23265,"SET OF 3 WOODEN TREE DECORATIONS",33,46.09
2011-10,23266,"SET OF 3 WOODEN STOCKING DECORATION",50,74.60
2011-10,23310,"BUBBLEGUM RING ASSORTED",144,60.48
2011-10,23352,"ROLL WRAP 50'S RED CHRISTMAS ",3,3.75
2011-10,23354,"6 GIFT TAGS 50'S CHRISTMAS ",55,45.65
2011-10,23365,"SET 12 COLOUR PENCILS LOVE LONDON",4,2.60
2011-10,23366,"SET 12 COLOURING PENCILS DOILY",10,6.50
2011-10,23373,"VINTAGE CHRISTMAS PAPER GIFT BAG",20,16.40
2011-10,23375,"50'S CHRISTMAS PAPER GIFT BAG",20,16.40
2011-10,23436,"VINTAGE CHRISTMAS GIFT BAG LARGE ",20,25.00
2011-10,23437," 50'S CHRISTMAS GIFT BAG LARGE",20,25.00
2011-10,23541,"WALL ART CLASSIC PUDDINGS ",17,130.65
2011-10,23543,"WALL ART KEEP CALM ",5,41.25
2011-10,23681,"LUNCH BAG RED VINTAGE DOILY",47,77.55
2011-10,47590A,"BLUE HAPPY BIRTHDAY BUNTING",10,54.50
2011-10,47590B,"PINK HAPPY BIRTHDAY BUNTING",10,54.50
2011-10,48187,"DOORMAT NEW ENGLAND",6,49.50
2011-10,72817,"SET OF 2 CHRISTMAS DECOUPAGE CANDLE",39,40.89
2011-10,82551,"LAUNDRY 15C METAL SIGN",4,7.82
2011-10,82552,"WASHROOM METAL SIGN",2,2.90
2011-10,82582,"AREA PATROLLED METAL SIGN",23,48.30
2011-10,82583,"HOT BATHS METAL SIGN",3,6.30
2011-10,84596B,"SMALL DOLLY MIX DESIGN ORANGE BOWL",10,4.61
2011-10,84596G,"SMALL CHOCOLATES PINK BOWL",2,1.25
2011-10,84849D,"HOT BATHS SOAP HOLDER",2,3.38
2011-10,84879,"ASSORTED COLOUR BIRD ORNAMENT",200,338.00
2011-10,85014B,"RED RETROSPOT UMBRELLA",6,42.21
2011-10,85099F,"JUMBO BAG STRAWBERRY",3,6.24
2011-10,85152,"HAND OVER THE CHOCOLATE   SIGN ",16,45.78
2011-10,21804,"WHITE CHRISTMAS GARLAND STARS TREES",3,11.25
2011-10,22465,"HANGING METAL STAR LANTERN",10,16.50
2011-10,22575,"METAL MERRY CHRISTMAS WREATH",8,15.60
2011-10,22669,"RED BABY BUNTING ",10,29.50
2011-10,22940,"FELTCRAFT CHRISTMAS FAIRY",36,153.00
2011-10,23130,"MISTLETOE HEART WREATH GREEN",18,87.12
2011-10,23131,"MISTLETOE HEART WREATH CREAM",2,8.30
2011-10,23332,"IVORY WICKER HEART LARGE",26,42.90
2011-10,85039A,"SET/4 RED MINI ROSE CANDLE IN BOWL",5,8.23
2011-10,85039B,"S/4 IVORY MINI ROSE CANDLE IN BOWL",4,6.60
2011-10,85040A,"S/4 PINK FLOWER CANDLES IN BOWL",16,46.08
2011-10,22300,"COFFEE MUG DOG + BALL DESIGN",18,45.90
2011-10,22301,"COFFEE MUG CAT + BIRD DESIGN",18,45.90
2011-10,22771,"CLEAR DRAWER KNOB ACRYLIC EDWARDIAN",12,15.00
2011-10,22577,"WOODEN HEART CHRISTMAS SCANDINAVIAN",302,91.60
2011-10,85048,"15CM CHRISTMAS GLASS BALL 20 LIGHTS",39,286.05
2011-10,85179C,"PINK BITTY LIGHT CHAIN",17,21.25
2011-10,10135,"COLOURING PENCILS BROWN TUBE",13,19.88
2011-10,17129F,"BLUE GLASS GEMS IN BAG",1,1.63
2011-10,20659,"ECONOMY LUGGAGE TAG",4,9.84
2011-10,20707,"CRAZY DAISY HEART DECORATION",1,2.46
2011-10,20717,"STRAWBERRY SHOPPER BAG",12,17.42
2011-10,20723,"STRAWBERRY CHARLOTTE BAG",23,21.11
2011-10,20914,"SET/5 RED RETROSPOT LID GLASS BOWLS",67,193.37
2011-10,20969,"RED FLORAL FELTCRAFT SHOULDER BAG",19,74.96
2011-10,20971,"PINK BLUE FELT CRAFT TRINKET BOX",97,122.46
2011-10,20972,"PINK CREAM FELT CRAFT TRINKET BOX ",112,144.84
2011-10,20985,"HEART CALCULATOR",13,17.46
2011-10,21032,"SPACE CADET WHITE",1,2.46
2011-10,21055,"TOOL BOX SOFT TOY ",1,16.63
2011-10,21056,"DOCTOR'S BAG SOFT TOY",2,33.26
2011-10,21084,"SET/6 COLLAGE PAPER CUPS",1,0.83
2011-10,21090,"SET/6 COLLAGE PAPER PLATES",5,4.15
2011-10,21098,"CHRISTMAS TOILET ROLL",32,49.68
2011-10,21147,"JINGLE BELLS TREE DECORATION",4,9.84
2011-10,21218,"RED SPOTTY BISCUIT TIN",8,39.08
2011-10,21222,"SET/4 BADGES BEETLES",1,2.46
2011-10,21285,"RETROSPOT CANDLE  MEDIUM",1,4.13
2011-10,21356,"TOAST ITS - FAIRY FLOWER",1,0.83
2011-10,21422,"PORCELAIN ROSE SMALL",1,1.63
2011-10,21494,"ROTATING LEAVES T-LIGHT HOLDER",21,31.09
2011-10,21507,"ELEPHANT BIRTHDAY CARD ",2,1.66
2011-10,21509,"COWBOYS AND INDIANS BIRTHDAY CARD ",4,3.32
2011-10,21523,"DOORMAT FANCY FONT HOME SWEET HOME",1,15.79
2011-10,21557,"SET OF 6 FUNKY BEAKERS",1,5.79
2011-10,21561,"DINOSAUR LUNCH BOX WITH CUTLERY",1,4.96
2011-10,21676,"FLOWERS  STICKERS",1,1.63
2011-10,21677,"HEARTS  STICKERS",7,6.73
2011-10,21716,"BOYS VINTAGE TIN SEASIDE BUCKET",1,4.96
2011-10,21731,"RED TOADSTOOL LED NIGHT LIGHT",1,3.29
2011-10,21744,"SNOWFLAKE PORTABLE TABLE LIGHT ",11,46.65
2011-10,21786,"POLKADOT RAIN HAT ",5,3.33
2011-10,21868,"POTTING SHED TEA MUG",1,3.29
2011-10,21876,"POTTERING MUG",1,3.29
2011-10,21877,"HOME SWEET HOME MUG",1,3.29
2011-10,21903,"MAN FLU METAL SIGN",3,10.36
2011-10,21907,"I'M ON HOLIDAY METAL SIGN",3,8.33
2011-10,21915,"RED  HARMONICA IN BOX ",8,19.68
2011-10,21917,"SET 12 KIDS  WHITE CHALK STICKS",2,1.66
2011-10,21918,"SET 12 KIDS COLOUR  CHALK STICKS",14,6.70
2011-10,21947,"SET OF 6 HEART CHOPSTICKS",2,4.92
2011-10,21975,"PACK OF 60 DINOSAUR CAKE CASES",2,2.50
2011-10,21982,"PACK OF 12 SUKI TISSUES ",28,12.68
2011-10,21983,"PACK OF 12 BLUE PAISLEY TISSUES ",2,1.66
2011-10,21984,"PACK OF 12 PINK PAISLEY TISSUES ",2,1.66
2011-10,21985,"PACK OF 12 HEARTS DESIGN TISSUES ",27,11.85
2011-10,21986,"PACK OF 12 PINK POLKADOT TISSUES",3,2.49
2011-10,21993,"FLORAL FOLK STATIONERY SET",10,23.39
2011-10,22023,"EMPIRE BIRTHDAY CARD",1,0.83
2011-10,22028,"PENNY FARTHING BIRTHDAY CARD",1,0.83
2011-10,22029,"SPACEBOY BIRTHDAY CARD",1,0.83
2011-10,22031,"BOTANICAL LAVENDER BIRTHDAY CARD",5,4.15
2011-10,22041,""RECORD FRAME 7"" SINGLE SIZE "",61,136.36
2011-10,22066,"LOVE HEART TRINKET POT",3,4.07
2011-10,22070,"SMALL RED RETROSPOT MUG IN BOX ",1,7.46
2011-10,22108,"PING! MICROWAVE PLATE",3,9.87
2011-10,22116,"METAL SIGN HIS DINNER IS SERVED",1,1.63
2011-10,22147,"FELTCRAFT BUTTERFLY HEARTS",1,3.29
2011-10,22151,"PLACE SETTING WHITE HEART",6,9.78
2011-10,22152,"PLACE SETTING WHITE STAR",5,8.15
2011-10,22173,"METAL 4 HOOK HANGER FRENCH CHATEAU",6,22.24
2011-10,22187,"GREEN CHRISTMAS TREE CARD HOLDER",4,14.14
2011-10,22190,"LOCAL CAFE MUG",2,4.92
2011-10,22207,"FRYING PAN UNION FLAG",13,59.29
2011-10,22280,"POCKET BAG PINK PAISELY BROWN SPOT",13,17.46
2011-10,22305,"COFFEE MUG PINK PAISLEY DESIGN",1,4.96
2011-10,22309,"TEA COSY RED  STRIPE",1,4.96
2011-10,22312,"OFFICE MUG WARMER POLKADOT",2,8.74
2011-10,22314,"OFFICE MUG WARMER CHOC+BLUE",7,23.49
2011-10,22324,"BLUE POLKADOT KIDS BAG",2,8.26
2011-10,22338,"STAR DECORATION PAINTED ZINC ",2,2.50
2011-10,22371,"AIRLINE BAG VINTAGE TOKYO 78",5,25.29
2011-10,22372,"AIRLINE BAG VINTAGE WORLD CHAMPION ",1,8.29
2011-10,22390,"PAPERWEIGHT CHILDHOOD MEMORIES",2,9.92
2011-10,22414,"DOORMAT NEIGHBOURHOOD WITCH ",1,15.79
2011-10,22417,"PACK OF 60 SPACEBOY CAKE CASES",1,1.25
2011-10,22419,"LIPSTICK PEN RED",52,33.32
2011-10,22420,"LIPSTICK PEN BABY PINK",21,12.51
2011-10,22421,"LIPSTICK PEN FUSCHIA",29,14.23
2011-10,22446,"PIN CUSHION BABUSHKA PINK",3,7.38
2011-10,22473,"TV DINNER TRAY VINTAGE PAISLEY",1,10.79
2011-10,22493,"PAINT YOUR OWN CANVAS SET",2,4.94
2011-10,22494,"EMERGENCY FIRST AID TIN ",2,4.92
2011-10,22513,"DOORSTOP FOOTBALL DESIGN",1,7.46
2011-10,22550,"HOLIDAY FUN LUDO",8,33.71
2011-10,22556,"PLASTERS IN TIN CIRCUS PARADE ",27,46.19
2011-10,22565,"FELTCRAFT HAIRBANDS PINK AND WHITE ",1,1.63
2011-10,22568,"FELTCRAFT CUSHION OWL",22,86.21
2011-10,22573,"STAR WOODEN CHRISTMAS DECORATION",15,14.31
2011-10,22574,"HEART WOODEN CHRISTMAS DECORATION",21,20.19
2011-10,22579,"WOODEN TREE CHRISTMAS SCANDINAVIAN",34,13.88
2011-10,22580,"ADVENT CALENDAR GINGHAM SACK",6,41.38
2011-10,22581,"WOOD STOCKING CHRISTMAS SCANDISPOT",1,1.63
2011-10,22591,"CARDHOLDER GINGHAM CHRISTMAS TREE",7,32.89
2011-10,22599,"CHRISTMAS MUSICAL ZINC STAR",1,1.63
2011-10,22600,"CHRISTMAS RETROSPOT STAR WOOD",2,3.26
2011-10,22601,"CHRISTMAS RETROSPOT ANGEL WOOD",11,10.13
2011-10,22603,"CHRISTMAS RETROSPOT TREE WOOD",1,1.63
2011-10,22613,"PACK OF 20 SPACEBOY NAPKINS",1,1.63
2011-10,22614,"PACK OF 12 SPACEBOY TISSUES",25,10.19
2011-10,22615,"PACK OF 12 CIRCUS PARADE TISSUES ",1,0.83
2011-10,22645,"CERAMIC HEART FAIRY CAKE MONEY BANK",11,23.31
2011-10,22653,"BUTTON BOX ",3,4.89
2011-10,22663,"JUMBO BAG DOLLY GIRL DESIGN",1,4.13
2011-10,22670,"FRENCH WC SIGN BLUE METAL",1,2.46
2011-10,22671,"FRENCH LAUNDRY SIGN BLUE METAL",1,3.29
2011-10,22674,"FRENCH TOILET SIGN BLUE METAL",1,2.46
2011-10,22675,"FRENCH KITCHEN SIGN BLUE METAL",1,2.46
2011-10,22689,"DOORMAT MERRY CHRISTMAS RED ",3,49.89
2011-10,22695,"WICKER WREATH SMALL",4,7.64
2011-10,22696,"WICKER WREATH LARGE",8,24.32
2011-10,22712,"CARD DOLLY GIRL ",5,4.15
2011-10,22714,"CARD BIRTHDAY COWBOY",2,1.66
2011-10,22716,"CARD CIRCUS PARADE",1,0.83
